"Id","Title"
"56413","Download a file from Bericht detail modal"
"56421","Verify ""Closed cases"""
"56422","Verify ""Payments"""
"56423","Verify ""ReturnMails"""
"56424","Verify ""BouncedMails"""
"56442","Check if Approving Customer bank account number results in success"
"56443","Check if Rejecting Customer bank account number results in success"
"56444","Check if Rejecting Customer bank account number results in success (different options)"
"56445","Check PendingChanges/Approve Api call and its contents"
"56446","Check PendingChanges/Reject Api call and its contents"
"56447","Check if Approving changes IBAN value"
"56450","Find older MZ (before .net8 upgrade) claims in dunning and move them to next dunning step"
"56451","Find older MZ301wlz (before .net8 upgrade) claims in dunning and move them to next dunning step"
"56452","Find older AP (before .net8 upgrade) claims in dunning and move them to next dunning step"
"56453","Find older HA (before .net8 upgrade) claims in dunning and move them to next dunning step"
"56454","Find older PM (before .net8 upgrade) claims in dunning and move them to next dunning step"
"56455","Find older LH (before .net8 upgrade) claims in dunning and move them to next dunning step"
"56456","Find older OS (before .net8 upgrade) claims in dunning and move them to next dunning step"
"56457","Have a Twinfield's token nearly expired, add BA a new claim and see if token is updated and the page is loaded corretly ([TIM_LedgerConnector].[Connector].[Authorization] DB)"
"56458","Have a Twinfield's token nearly expired, refresh a LC page in Inzicht and see if the new token is added in [TIM_LedgerConnector].[Connector].[Authorization] DB"
"56472","Push Through Inzicht action on the Claim for few lines only : Reject on Cover Difference"
"56473","Push Through Inzicht action on the Claim for a few lines only : Wrong Postcode"
"56474","Push Through Inzicht action on the Claim for a few lines only : Rejected by the NZa rule"
"56475","Push Through TIM UI action on the Claim for a whole claim: Reject on Cover Difference"
"56476","Push Through TIM UI action on the Claim for a whole claim: Wrong Postcode"
"56477","Push Through TIM UI action on the Claim for a whole claim: Rejected by the NZa rule"
"56478","Push Through TIM UI action on the Claim for a few lines only : Wrong Postcode"
"56479","Push Through TIM UI action on the Claim for few lines only : Reject on Cover Difference"
"56480","Push Through TIM UI action on the Claim for a few lines only : Rejected by the NZa rule"
"56481","Check settlements moving from 'Parked' to 'To Be Checked'."
"56482","Check out the new date format for Business Account tabs"
"56483","Check out the new date format for Claim tabs"
"56484","Sprawdzić nowy format dat dla Finance"
"56550","Verify that the ToDo tabs are working correctly"
"56551","Verify that user access is correct according to the assigned permissions"
"56552","Check the ToDo tab -> Claim todo"
"56553","Process MZ file for unknown UBO"
"56554","Process MZ file when UBO is active"
"56555","Process LH file for unknown UBO"
"56556","Process LH file with UBO"
"56557","Check the ""Resolve"" action on the 'Provider Todo' card (STEPS)"
"56558","Check the functionality of the 'Payback' tab (STEPS)"
"56561","Verify status in Inzicht if claim is rejected due to blocked UBO"
"56562","Verify message in TIM -> TODO tab if claim is rejected due to blocked UBO"
"56565","Verify if rejected claim file is present in \Data\TIM\InfomedicsFactoring_Mediation_ClaimFile_Invalid folder"
"56574","Verify the subscription time is set to 01:00"
"56575","Run the migration script to check if all existing lines for that month were updated properly"
"56623","Process GDS file for unknown UBO"
"56624","Process GDS file with UBO"
"56627","LH case - check practitioner AGB"
"56643","Check if 'Objection reasons' functionality in Maintenance tab is visible with the Functional Application Management Role"
"56650","Check if 'Objection reasons' functionality in Maintenance tab is visible with the Calamity Role"
"56652","Check View for stop ZH claims"
"56653","Make a ZH stop Claim action"
"56654","Check if 'Objection reasons' functionality in Maintenance tab is visible with the Calamity Role"
"56655","Check view for ZH lines"
"56656","Check FD on ZH claimfile"
"56657","Check the view"
"56705","Expiration date for new digital invoice"
"56706","Expiration date for old digital claim"
"56707","Expiration date for claim that is still not digital confirmed"
"56879","check if modal is closed"
"56949","Check RemoveDebtorDataByPaymId api call with Content-Type header application/json (200)"
"56950","Check RemoveDebtorDataByPaymId api call without Content-Type header application/json (400)"
"56951","Check RemoveDebtorDataByPaymId api call with Content-Type header different than application/json (403)"
"56953","Check GenericAnnotationsController Annotation actons (AddAnnotation, UpdateAnnotation, UpdateAnnotationContent, AssignAnnotation, Resolve Annotation(s)) api call with Content-Type header application/json (200)"
"56954","Check GenericAnnotationsController Annotation actons (AddAnnotation, UpdateAnnotation, UpdateAnnotationContent, AssignAnnotation, Resolve Annotation(s)) api call without Content-Type header application/json (400)"
"56955","Check GenericAnnotationsController Annotation actons (AddAnnotation, UpdateAnnotation, UpdateAnnotationContent, AssignAnnotation, Resolve Annotation(s)) api call with Content-Type header different than application/json (403)"
"56956","Check ClaimActionablesController - GetCount api call with Content-Type header application/json (200)"
"56957","Check ClaimActionablesController - GetCount api call without Content-Type header application/json (400)"
"56958","Check ClaimActionablesController - GetCount api call without Content-Type header different than application/json (403)"
"56959","Check ClaimActionablesController - GetMBAOverview api call with Content-Type header application/json (200)"
"56960","Check ClaimActionablesController - GetMBAOverview api call without Content-Type header application/json (400)"
"56961","Check ClaimActionablesController - GetMBAOverview api call without Content-Type header different than application/json (403)"
"56962","Check ClaimRetrocessionsController - Process api call with Content-Type header application/json (200)"
"56963","Check ClaimRetrocessionsController - Process api call without Content-Type header application/json (400)"
"56964","Check ClaimRetrocessionsController - Process api call without Content-Type header different than application/json (403)"
"56965","Check ClaimRetrocessionsController - Restore api call with Content-Type header application/json (200)"
"56966","Check ClaimRetrocessionsController - Restore api call without Content-Type header application/json (400)"
"56967","Check ClaimRetrocessionsController - Restore api call without Content-Type header different than application/json (403)"
"56968","Check ClaimAnnotationsViewController - GetCount api call with Content-Type header application/json (200)"
"56969","Check ClaimAnnotationsViewController - GetCount api call without Content-Type header application/json (400)"
"56970","Check ClaimAnnotationsViewController - GetCount api call without Content-Type header different than application/json (403)"
"56971","Check ClaimAnnotationsViewController - GetMBAOverview api call with Content-Type header application/json (200)"
"56972","Check ClaimAnnotationsViewController - GetMBAOverview api call without Content-Type header application/json (400)"
"56973","Check ClaimAnnotationsViewController - GetMBAOverview api call without Content-Type header different than application/json (403)"
"56974","Check ClaimRetrocessionsViewController - GetCount api call with Content-Type header application/json (200)"
"56975","Check ClaimRetrocessionsViewController - GetCount api call without Content-Type header application/json (400)"
"56976","Check ClaimRetrocessionsViewController - GetCount api call without Content-Type header different than application/json (403)"
"56977","Check ClaimRetrocessionsViewController - GetMBAOverview api call with Content-Type header application/json (200)"
"56978","Check ClaimRetrocessionsViewController - GetMBAOverview api call without Content-Type header application/json (400)"
"56979","Check ClaimRetrocessionsViewController - GetMBAOverview api call without Content-Type header different than application/json (403)"
"56980","Check ClaimRetrocessionsViewController - GetSummaryDetails api call with Content-Type header application/json (200)"
"56981","Check ClaimRetrocessionsViewController - GetSummaryDetails api call without Content-Type header application/json (400)"
"56982","Check ClaimRetrocessionsViewController - GetSummaryDetails api call without Content-Type header different than application/json (403)"
"56983","Check ClaimFileAnnotationsController Annotation actons (AddAnnotation, UpdateAnnotation, UpdateAnnotationContent, AssignAnnotation, Resolve Annotation(s)) api call with Content-Type header application/json (200)"
"56984","Check ClaimFileAnnotationsController Annotation actons (AddAnnotation, UpdateAnnotation, UpdateAnnotationContent, AssignAnnotation, Resolve Annotation(s)) api call without Content-Type header application/json (400)"
"56985","Check ClaimFileAnnotationsController Annotation actons (AddAnnotation, UpdateAnnotation, UpdateAnnotationContent, AssignAnnotation, Resolve Annotation(s)) api call with Content-Type header different than application/json (403)"
"56989","Inzicht - Declaraties - Retrocessies - Check whether € 0,00 lines are visible after the stop"
"56991","Expiration date for old claim"
"57002","TIMUI BA View - Ledger - Depot/Reserve functionality (only for CHA BA)"
"57003","Add new divergent note agreement and save"
"57004","TIMUI BA View - Check Notes Agreements on the BA - Downgrading notes functionality"
"57011","Inzicht - Nota details View - different lines views per file type LH? ZH? MZ301wlz ? GDS?"
"57016","TIM UI Todo - Finance View - Daily Settlements Overview CHA - Payback unmatched payments - Save Payback"
"57024","Process MZ file for blocked UBO"
